Ticker,Date/Time,Open,High,Low,Close,Volume,Open Interest
NIFTY-FUT,02-12-2024 12:30:00,24358.00,24359.70,24325.00,24340.00,146450,11843800
NIFTY-FUT,02-12-2024 12:45:00,24338.60,24355.00,24325.00,24353.00,79225,11862200
NIFTY-FUT,02-12-2024 13:00:00,24354.30,24355.00,24315.00,24322.50,94425,11888750
NIFTY-FUT,02-12-2024 13:15:00,24323.90,24344.00,24295.80,24310.00,104850,11900850
NIFTY-FUT,02-12-2024 13:30:00,24310.00,24349.00,24305.00,24349.00,81025,11876850
NIFTY-FUT,02-12-2024 13:45:00,24348.00,24410.00,24328.00,24407.70,288750,11884900
NIFTY-FUT,02-12-2024 14:00:00,24407.30,24450.00,24398.80,24428.70,517350,11948750
NIFTY-FUT,02-12-2024 14:15:00,24427.50,24464.00,24427.00,24439.10,339075,12020775
NIFTY-FUT,02-12-2024 14:30:00,24439.10,24474.80,24431.50,24458.40,248525,12043775
NIFTY-FUT,02-12-2024 14:45:00,24460.00,24474.90,24422.10,24430.30,258050,12062100
NIFTY-FUT,02-12-2024 15:00:00,24430.30,24450.00,24427.30,24431.60,215250,12061850
NIFTY-FUT,02-12-2024 15:15:00,24430.30,24436.20,24408.50,24428.50,342875,11790500
NIFTY-FUT,03-12-2024 09:15:00,24451.00,24495.00,24401.00,24419.50,513425,11826000
NIFTY-FUT,03-12-2024 09:30:00,24419.10,24441.10,24390.30,24432.30,287125,11844050
NIFTY-FUT,03-12-2024 09:45:00,24435.50,24454.10,24412.80,24452.00,173375,11865175
NIFTY-FUT,03-12-2024 10:00:00,24450.00,24458.90,24436.00,24444.90,127175,11911375
NIFTY-FUT,03-12-2024 10:15:00,24448.00,24525.50,24445.90,24520.00,427575,11955600
NIFTY-FUT,03-12-2024 10:30:00,24520.00,24540.00,24506.00,24533.00,291525,11963600
NIFTY-FUT,03-12-2024 10:45:00,24533.00,24541.80,24515.70,24527.30,138900,11974975
NIFTY-FUT,03-12-2024 11:00:00,24526.50,24548.90,24526.50,24540.00,136975,11974425
NIFTY-FUT,03-12-2024 11:15:00,24540.00,24564.80,24540.00,24545.00,220025,11983975
NIFTY-FUT,03-12-2024 11:30:00,24545.00,24561.60,24532.30,24543.00,191675,11973825
NIFTY-FUT,03-12-2024 11:45:00,24546.30,24555.00,24521.00,24555.00,105775,11976150
NIFTY-FUT,03-12-2024 12:00:00,24555.00,24561.80,24525.00,24535.50,90900,11977375
NIFTY-FUT,03-12-2024 12:15:00,24535.00,24544.00,24502.00,24523.00,136475,11997925
NIFTY-FUT,03-12-2024 12:30:00,24521.50,24555.00,24516.70,24554.00,106550,11983975
NIFTY-FUT,03-12-2024 12:45:00,24554.00,24560.00,24537.70,24544.00,121475,12011250
NIFTY-FUT,03-12-2024 13:00:00,24544.00,24548.00,24525.50,24525.50,71900,12032925
NIFTY-FUT,03-12-2024 13:15:00,24525.40,24546.60,24515.10,24532.30,178625,12074850
NIFTY-FUT,03-12-2024 13:30:00,24536.60,24588.00,24529.80,24560.00,403550,12123700
NIFTY-FUT,03-12-2024 13:45:00,24565.00,24587.50,24560.30,24576.70,132050,12030675
NIFTY-FUT,03-12-2024 14:00:00,24576.70,24589.00,24565.20,24575.00,169850,12037375
NIFTY-FUT,03-12-2024 14:15:00,24575.00,24590.00,24572.00,24579.90,174425,12035000
NIFTY-FUT,03-12-2024 14:30:00,24580.00,24583.00,24551.00,24561.30,222250,12050025
NIFTY-FUT,03-12-2024 14:45:00,24561.50,24572.50,24550.00,24558.70,135725,11948825
NIFTY-FUT,03-12-2024 15:00:00,24557.80,24575.00,24550.00,24553.00,172850,11972100
NIFTY-FUT,03-12-2024 15:15:00,24553.20,24557.80,24532.30,24547.00,379950,11635300
NIFTY-FUT,04-12-2024 09:15:00,24549.80,24606.90,24541.30,24599.80,474050,11685000
NIFTY-FUT,04-12-2024 09:30:00,24600.00,24649.00,24594.40,24645.80,471325,11684100
NIFTY-FUT,04-12-2024 09:45:00,24648.00,24649.90,24619.00,24625.00,236075,11694675
NIFTY-FUT,04-12-2024 10:00:00,24626.20,24660.00,24620.10,24630.20,164900,11711775
NIFTY-FUT,04-12-2024 10:15:00,24630.20,24640.00,24594.00,24620.50,210175,11730700
NIFTY-FUT,04-12-2024 10:30:00,24623.50,24640.00,24613.00,24615.60,83725,11729625
NIFTY-FUT,04-12-2024 10:45:00,24615.60,24635.90,24600.20,24615.60,97775,11738025
NIFTY-FUT,04-12-2024 11:00:00,24615.60,24624.80,24605.50,24618.70,67725,11733300
NIFTY-FUT,04-12-2024 11:15:00,24615.00,24627.00,24605.00,24624.00,60550,11736400
NIFTY-FUT,04-12-2024 11:30:00,24624.00,24635.00,24620.00,24621.50,52600,11735425
NIFTY-FUT,04-12-2024 11:45:00,24621.50,24627.30,24440.00,24494.50,809425,11714675
NIFTY-FUT,04-12-2024 12:00:00,24490.00,24575.80,24461.10,24533.00,602075,11735300
NIFTY-FUT,04-12-2024 12:15:00,24532.00,24577.00,24515.00,24574.50,226550,11749325
NIFTY-FUT,04-12-2024 12:30:00,24574.50,24575.00,24508.30,24520.60,147000,11733150
NIFTY-FUT,04-12-2024 12:45:00,24517.30,24562.00,24515.80,24551.50,152400,11725375
NIFTY-FUT,04-12-2024 13:00:00,24551.30,24566.60,24536.10,24562.00,83975,11725375
NIFTY-FUT,04-12-2024 13:15:00,24563.00,24582.20,24542.10,24570.00,247825,11710000
NIFTY-FUT,04-12-2024 13:30:00,24563.50,24620.00,24563.50,24602.80,303750,11703375
NIFTY-FUT,04-12-2024 13:45:00,24599.00,24627.90,24592.60,24620.00,163175,11708225
NIFTY-FUT,04-12-2024 14:00:00,24620.00,24638.00,24607.20,24621.30,129875,11734550
NIFTY-FUT,04-12-2024 14:15:00,24620.50,24630.20,24522.00,24565.50,303425,11759950
NIFTY-FUT,04-12-2024 14:30:00,24565.00,24570.00,24530.00,24565.00,202550,11760525
NIFTY-FUT,04-12-2024 14:45:00,24565.00,24573.10,24512.20,24540.00,202950,11772550
NIFTY-FUT,04-12-2024 15:00:00,24539.60,24567.80,24525.00,24562.90,175850,11720600
NIFTY-FUT,04-12-2024 15:15:00,24563.00,24572.50,24557.30,24561.70,261150,11551100
NIFTY-FUT,05-12-2024 09:15:00,24597.00,24605.90,24560.40,24602.00,314975,11551350
NIFTY-FUT,05-12-2024 09:30:00,24601.50,24615.00,24540.00,24559.00,219050,11564875
NIFTY-FUT,05-12-2024 09:45:00,24555.00,24567.80,24490.00,24520.00,411800,11664500
NIFTY-FUT,05-12-2024 10:00:00,24517.80,24532.00,24490.00,24490.60,162225,11689825
NIFTY-FUT,05-12-2024 10:15:00,24493.40,24525.20,24465.00,24504.00,274200,11682100
NIFTY-FUT,05-12-2024 10:30:00,24499.10,24515.50,24490.30,24514.50,144750,11713750
NIFTY-FUT,05-12-2024 10:45:00,24514.50,24542.40,24396.00,24433.70,496200,11722800
NIFTY-FUT,05-12-2024 11:00:00,24435.50,24474.30,24424.40,24459.20,311525,11811900
NIFTY-FUT,05-12-2024 11:15:00,24461.00,24463.00,24430.00,24453.80,259500,11796500
NIFTY-FUT,05-12-2024 11:30:00,24455.00,24455.00,24425.00,24448.00,145525,11821700
NIFTY-FUT,05-12-2024 11:45:00,24448.00,24468.60,24440.00,24460.50,96550,11822775
NIFTY-FUT,05-12-2024 12:00:00,24466.00,24695.00,24460.80,24689.30,1189175,11712750
NIFTY-FUT,05-12-2024 12:15:00,24689.30,24745.00,24677.40,24702.40,694775,11786875
NIFTY-FUT,05-12-2024 12:30:00,24697.20,24720.00,24675.00,24693.00,204825,11647750
NIFTY-FUT,05-12-2024 12:45:00,24693.00,24700.00,24659.40,24695.00,167400,11627800
NIFTY-FUT,05-12-2024 13:00:00,24695.00,24738.00,24682.30,24732.00,166175,11630075
NIFTY-FUT,05-12-2024 13:15:00,24733.00,24746.80,24670.00,24673.30,201475,11604400
NIFTY-FUT,05-12-2024 13:30:00,24676.20,24759.90,24675.00,24735.00,317725,11598475
NIFTY-FUT,05-12-2024 13:45:00,24731.50,24769.30,24715.00,24755.50,257975,11582150
NIFTY-FUT,05-12-2024 14:00:00,24755.50,24848.70,24735.70,24818.50,651950,11552950
NIFTY-FUT,05-12-2024 14:15:00,24817.20,24918.40,24813.30,24907.50,853725,11650675
NIFTY-FUT,05-12-2024 14:30:00,24913.00,24930.00,24842.00,24881.70,934125,11705175
NIFTY-FUT,05-12-2024 14:45:00,24884.30,24890.60,24631.90,24666.50,1962350,11660475
NIFTY-FUT,05-12-2024 15:00:00,24665.00,24799.50,24650.00,24799.50,1287975,11471300
NIFTY-FUT,05-12-2024 15:15:00,24799.50,24810.00,24774.80,24764.30,734525,11174400
NIFTY-FUT,06-12-2024 09:15:00,24760.00,24827.90,24760.00,24791.50,482400,11177200
NIFTY-FUT,06-12-2024 09:30:00,24786.00,24810.00,24772.00,24808.20,206950,11160250
NIFTY-FUT,06-12-2024 09:45:00,24804.00,24820.00,24754.50,24775.30,166975,11149250
NIFTY-FUT,06-12-2024 10:00:00,24772.00,24844.90,24700.00,24733.50,663375,11198100
NIFTY-FUT,06-12-2024 10:15:00,24732.70,24829.90,24704.00,24812.30,588475,11206200
NIFTY-FUT,06-12-2024 10:30:00,24812.50,24823.40,24766.70,24817.00,199525,11228050
NIFTY-FUT,06-12-2024 10:45:00,24817.00,24818.50,24772.20,24795.00,163275,11272725
NIFTY-FUT,06-12-2024 11:00:00,24795.00,24843.30,24783.80,24799.00,210625,11301875
NIFTY-FUT,06-12-2024 11:15:00,24799.00,24800.00,24743.10,24763.50,131650,11312225
NIFTY-FUT,06-12-2024 11:30:00,24763.50,24789.30,24761.40,24778.00,89700,11319075
NIFTY-FUT,06-12-2024 11:45:00,24778.00,24808.80,24755.00,24801.00,73600,11307300
NIFTY-FUT,06-12-2024 12:00:00,24800.00,24805.00,24778.00,24791.00,46550,11309125
NIFTY-FUT,06-12-2024 12:15:00,24791.00,24810.00,24774.90,24804.00,73275,11319900
NIFTY-FUT,06-12-2024 12:30:00,24804.00,24817.00,24794.80,24809.80,68725,11313825
NIFTY-FUT,06-12-2024 12:45:00,24809.80,24825.00,24797.00,24806.30,82675,11327150
